client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
63fa585fb37404c2d61eedd44a78022d89452c850a6fd93fc20af61771b49f34f71da8b499efac6399f0c75fc694045fada3ca183d08d50b95dfcd681366ce25	common_voice_uz_39772625.mp3	8c15e3c1b5003a296a9e9989684dc5ff23d9cde20c4461c724e07c4bbb1444be	Muzaffar har kuni uylaridan xabar olib, qaytishda non yoki issiq ovqat ko‘tarib kelardi.		0	0	thirties	male_masculine			uz	
63fa585fb37404c2d61eedd44a78022d89452c850a6fd93fc20af61771b49f34f71da8b499efac6399f0c75fc694045fada3ca183d08d50b95dfcd681366ce25	common_voice_uz_39772626.mp3	8be712d449dfeac48f816ca2ee572ce6f65f74c75da8b89b45ade4ec9b1559a5	Men uning yaxshi odamligini yoqtiraman.		0	0	thirties	male_masculine			uz	
55cdf8c9f0f71cef41cd56bf45ce32e49fc60cd08a9fdb4e1528a74a98abf1982ab5beada788ccc6d32dda3796c5116b8049f69994f391f0d70469789f436c39	common_voice_uz_39779984.mp3	91030b71f3fec09461ad80384e783a1b79bf2eebb0268dca6865952673dd8dd9	Yugurdim. Jome’dagi nomoz saflarining eng oldida edi.		0	0					uz	
55cdf8c9f0f71cef41cd56bf45ce32e49fc60cd08a9fdb4e1528a74a98abf1982ab5beada788ccc6d32dda3796c5116b8049f69994f391f0d70469789f436c39	common_voice_uz_39779985.mp3	8ff8d55a3b33b2895af535b632d1bb470d596b4659cb12abbf0744814efd9d3b	Dehqonchilik qilish uchun ijaraga yer beriladi		0	0					uz	
55cdf8c9f0f71cef41cd56bf45ce32e49fc60cd08a9fdb4e1528a74a98abf1982ab5beada788ccc6d32dda3796c5116b8049f69994f391f0d70469789f436c39	common_voice_uz_39779986.mp3	90e49c841590964a98efa29761d0779348c196d7439c02dc39bae3343983d00b	Ikki marta kosa sindirganidan keyin, tunuka talinkada ovqat suzib beradigan boʻlishdi.		0	0					uz	
55cdf8c9f0f71cef41cd56bf45ce32e49fc60cd08a9fdb4e1528a74a98abf1982ab5beada788ccc6d32dda3796c5116b8049f69994f391f0d70469789f436c39	common_voice_uz_39779987.mp3	91990bd96002cee4a289505696b1cfd82ea9a0579d5ce517035b0b57a1128d48	Muftiylikka asosiy da’vogar kim?		0	0					uz	
55cdf8c9f0f71cef41cd56bf45ce32e49fc60cd08a9fdb4e1528a74a98abf1982ab5beada788ccc6d32dda3796c5116b8049f69994f391f0d70469789f436c39	common_voice_uz_39779988.mp3	8ea5da79fa3d756e0624775356c01603c0120c77977e9edefbd5211c11283186	Sinch tomga tiradi.		0	0					uz	
63fa585fb37404c2d61eedd44a78022d89452c850a6fd93fc20af61771b49f34f71da8b499efac6399f0c75fc694045fada3ca183d08d50b95dfcd681366ce25	common_voice_uz_39780053.mp3	8ab2a92c29f53d9a52e5b14069cc796413f3134299503499db2b13547663e652	• Dengizdan omon qolgan tomchiga cho‘kib ketdi.		0	0	thirties	male_masculine			uz	
63fa585fb37404c2d61eedd44a78022d89452c850a6fd93fc20af61771b49f34f71da8b499efac6399f0c75fc694045fada3ca183d08d50b95dfcd681366ce25	common_voice_uz_39780054.mp3	9118d5f50d0939fc090b7ec0f21d18dcc6a0c6f983216efa21849d5ce5132ca6	Ikkala da’vogar rozi bo‘lishibdi-yu, qozi rozi bo‘lmabdi. Abu Rayhon Beruniy		0	0	thirties	male_masculine			uz	
63fa585fb37404c2d61eedd44a78022d89452c850a6fd93fc20af61771b49f34f71da8b499efac6399f0c75fc694045fada3ca183d08d50b95dfcd681366ce25	common_voice_uz_39780055.mp3	9172a0d2ce33862236260bd5fd4469de3dd025e03dec3f60eb08e0e8f2ec5b93	O‘zbekiston Respublikasi Prezidenti Turkiy kengashning norasmiy sammitida ishtirok etdi		0	0	thirties	male_masculine			uz	
63fa585fb37404c2d61eedd44a78022d89452c850a6fd93fc20af61771b49f34f71da8b499efac6399f0c75fc694045fada3ca183d08d50b95dfcd681366ce25	common_voice_uz_39780056.mp3	8d29460ba3b17db567615191939e8d2286732dc8d35eb01402e059cae304c6ae	— Sir emaski, savdo xodimlari halol kun kechiradigan ishchi-dehqonlarga nisbatan yaxshiroq yashaydi.		0	0	thirties	male_masculine			uz	
63fa585fb37404c2d61eedd44a78022d89452c850a6fd93fc20af61771b49f34f71da8b499efac6399f0c75fc694045fada3ca183d08d50b95dfcd681366ce25	common_voice_uz_39780057.mp3	909d25782ab399e8615e03434227eef3cb79a0060263e52a46be3b8ce43de3da	Keyin bu gaplar unutilib ketdi.		0	0	thirties	male_masculine			uz	
b64822fec64b85dde7289602d23c425efbd17ffcf68052d172504823b1a1b1c8af310eb6244345953c6a67f80cd4cb19f03f197cd7f86cd8dc089cb098164574	common_voice_uz_39925952.mp3	8f784a2306ebcaa92654066328fbcb861951cfa6263d621ee3e0efc3ca90386f	Tursun hayotda turdi.		0	0	twenties	male_masculine	Andijon		uz	
b64822fec64b85dde7289602d23c425efbd17ffcf68052d172504823b1a1b1c8af310eb6244345953c6a67f80cd4cb19f03f197cd7f86cd8dc089cb098164574	common_voice_uz_39925953.mp3	90a0edcc8ecd2868699e961d4f12f070f157b138a3467f348c3edbb24a9d7ddd	Men tag‘in ko‘zimni yumdim.		0	0	twenties	male_masculine	Andijon		uz	
b64822fec64b85dde7289602d23c425efbd17ffcf68052d172504823b1a1b1c8af310eb6244345953c6a67f80cd4cb19f03f197cd7f86cd8dc089cb098164574	common_voice_uz_39925954.mp3	907eedb510f761e8047363900e69f3bc5fc896535f70b01bd80e01b606fa46c4	Adovatchilikka qarshi adovat uygoting.		0	0	twenties	male_masculine	Andijon		uz	
b64822fec64b85dde7289602d23c425efbd17ffcf68052d172504823b1a1b1c8af310eb6244345953c6a67f80cd4cb19f03f197cd7f86cd8dc089cb098164574	common_voice_uz_39925955.mp3	91a5a6bf5fd660b55fc17b6cff694c4b03e12a7f63f05aea3821b9b8d12844ad	Kimni sog‘inayotganimni ham bilmayman.		0	0	twenties	male_masculine	Andijon		uz	
b64822fec64b85dde7289602d23c425efbd17ffcf68052d172504823b1a1b1c8af310eb6244345953c6a67f80cd4cb19f03f197cd7f86cd8dc089cb098164574	common_voice_uz_39925956.mp3	8e657d8bb2fabdbe4a5a65a31a089528751182e77736dacaf5d487c3aca39dc4	Qozog‘iston poyezdlarida endi ayollar uchun alohida vagonlar bo‘ladi		0	0	twenties	male_masculine	Andijon		uz	
f76855d437b53e47641cc986810ae80fa17f1e66c6574dda5bd60a4681c302d3e981564f663ed5fe43bf618b6eca61a4ddb7276b9215dc43108ffcbd6d13743b	common_voice_uz_39929212.mp3	905841af388cd0b824ab555d35df1c6f58f1e9ca90a88715baa42e30366303c6	har qancha zug‘um qilmang, u baribir tanlagan yo‘lidan qolmaydi.		0	0	twenties	male_masculine			uz	
f76855d437b53e47641cc986810ae80fa17f1e66c6574dda5bd60a4681c302d3e981564f663ed5fe43bf618b6eca61a4ddb7276b9215dc43108ffcbd6d13743b	common_voice_uz_39929213.mp3	91a364a7bd677257278a0865ec686644768c028559510ce3c6e7f145b26076ce	Shavkat Mirziyoyev: Nega gazni shartnomaga qo‘l qo‘yib sotib yuborish kerak?		0	0	twenties	male_masculine			uz	
f76855d437b53e47641cc986810ae80fa17f1e66c6574dda5bd60a4681c302d3e981564f663ed5fe43bf618b6eca61a4ddb7276b9215dc43108ffcbd6d13743b	common_voice_uz_39929214.mp3	8e2020442ea9115795e85487002c248c941f9d0d5cd6630290f81b96f574f726	• Bosh ko‘tarib odamdan so‘ragandan, bosh egib yerdan so‘ragan afzal.		0	0	twenties	male_masculine			uz	
f76855d437b53e47641cc986810ae80fa17f1e66c6574dda5bd60a4681c302d3e981564f663ed5fe43bf618b6eca61a4ddb7276b9215dc43108ffcbd6d13743b	common_voice_uz_39929215.mp3	8f33b57ba05ca6400aba83cfce357b6b977b62015a83eb8c82c3bb916995e4c3	O‘ng kelmish betini ochdi.		0	0	twenties	male_masculine			uz	
f76855d437b53e47641cc986810ae80fa17f1e66c6574dda5bd60a4681c302d3e981564f663ed5fe43bf618b6eca61a4ddb7276b9215dc43108ffcbd6d13743b	common_voice_uz_39929216.mp3	8fa2420f39cdcb45d90c3b9e3414f357ed9031fbc8e8933af26aae759c3be965	Ana shunda polvonlik qonim tag‘in qaynadi.		0	0	twenties	male_masculine			uz	
f76855d437b53e47641cc986810ae80fa17f1e66c6574dda5bd60a4681c302d3e981564f663ed5fe43bf618b6eca61a4ddb7276b9215dc43108ffcbd6d13743b	common_voice_uz_39929222.mp3	90cad2a4328cd4c0f1dbcf49db3979e0ceb0211d6cc3d5b9104aa1d8d5b087ea	Hozir esa bor!		0	0	twenties	male_masculine			uz	
f76855d437b53e47641cc986810ae80fa17f1e66c6574dda5bd60a4681c302d3e981564f663ed5fe43bf618b6eca61a4ddb7276b9215dc43108ffcbd6d13743b	common_voice_uz_39929223.mp3	8ca76f708f2b6ff3878ea6fae4b95b2ff30bde9cc506f3e848aa8259dbf86112	• Dehqonga qovun sotilmaydi.		0	0	twenties	male_masculine			uz	
f76855d437b53e47641cc986810ae80fa17f1e66c6574dda5bd60a4681c302d3e981564f663ed5fe43bf618b6eca61a4ddb7276b9215dc43108ffcbd6d13743b	common_voice_uz_39929224.mp3	914f5719d3b04e758886234a7ff30fe0fb772c57ad93d820b083119b6bb76d5d	Ketdik, haydang!		0	0	twenties	male_masculine			uz	
f76855d437b53e47641cc986810ae80fa17f1e66c6574dda5bd60a4681c302d3e981564f663ed5fe43bf618b6eca61a4ddb7276b9215dc43108ffcbd6d13743b	common_voice_uz_39929225.mp3	91d9b0d333024b1a1e3723e8e88bddd87b9550f949befb4fade233d64f10ea15	• Laqablar osmondan tushadi.		0	0	twenties	male_masculine			uz	
f76855d437b53e47641cc986810ae80fa17f1e66c6574dda5bd60a4681c302d3e981564f663ed5fe43bf618b6eca61a4ddb7276b9215dc43108ffcbd6d13743b	common_voice_uz_39929226.mp3	918a8ee71bddb73fafe4ed5aa617dd7ed10708be15bb762fec257d056a39024a	Ot oyog‘iga yem tushdi, degani nima degani?		0	0	twenties	male_masculine			uz	
0c18094457b594e7c3afd0f90802ae8b15b56477c8a4cc00da2a6aa08a39269cc51e563d2e32fdb4ea0373847114f5738587bf71e3eb004803601244b4606107	common_voice_uz_39937894.mp3	8f8c2d793b552368518be5e055164997dda067acf55430d96b7ca07e6caebef7	Odam odamni zo‘rg‘a tanidi.		0	0	twenties	male_masculine			uz	
0c18094457b594e7c3afd0f90802ae8b15b56477c8a4cc00da2a6aa08a39269cc51e563d2e32fdb4ea0373847114f5738587bf71e3eb004803601244b4606107	common_voice_uz_39937895.mp3	90c059122b0d10610ddc4bc55ad7bcee89e10210548123c0062f23df7711e33a	• Baxt vaqt bilmaydi.		0	0	twenties	male_masculine			uz	
0c18094457b594e7c3afd0f90802ae8b15b56477c8a4cc00da2a6aa08a39269cc51e563d2e32fdb4ea0373847114f5738587bf71e3eb004803601244b4606107	common_voice_uz_39937896.mp3	90a6776f5de7fe0d16e021baa78bea8227ee6a5eafc9c3afee9290a725936d24	— Ranjni osoyishtalik natijasi bil.		0	0	twenties	male_masculine			uz	
0c18094457b594e7c3afd0f90802ae8b15b56477c8a4cc00da2a6aa08a39269cc51e563d2e32fdb4ea0373847114f5738587bf71e3eb004803601244b4606107	common_voice_uz_39937897.mp3	84e51552351b0bcb4aefc4538a4bcdcc972d532381894ae0c2587d571ff28c7b	— Manavi yerimga urdi... — dedim.		0	0	twenties	male_masculine			uz	
0c18094457b594e7c3afd0f90802ae8b15b56477c8a4cc00da2a6aa08a39269cc51e563d2e32fdb4ea0373847114f5738587bf71e3eb004803601244b4606107	common_voice_uz_39937898.mp3	90c3637b94b63522c07dadc7735bbe281841282b240b070e9e59d57b634f8a14	Qurbon hayitida jamoat transportidan foydalanish tavsiya qilindi		0	0	twenties	male_masculine			uz	
9f5c8680130e296ff7e9da346d33e8f62e65e4bce2d5abf1ae1a73340ddb6f2f25db03c7851bf6e33148f850ca5ce205135a1b144c8e7357bf265da492488e65	common_voice_uz_39948153.mp3	8a8efcc0bdfd19650ec21aa81d3e1a6e529f2cd63c5fbe73a7d6913ac274d925	barcha gunohlarni uzoq-yaqin o‘tmishimizga ag‘darmoqda.		0	0					uz	
9f5c8680130e296ff7e9da346d33e8f62e65e4bce2d5abf1ae1a73340ddb6f2f25db03c7851bf6e33148f850ca5ce205135a1b144c8e7357bf265da492488e65	common_voice_uz_39948154.mp3	8de1a50e4d2870a7ee2baedf39273c21999a97875592dcc2e1fc95428e42ef0b	• Bosh omon bo‘lsa qalpoq topiladi.		0	0					uz	
9f5c8680130e296ff7e9da346d33e8f62e65e4bce2d5abf1ae1a73340ddb6f2f25db03c7851bf6e33148f850ca5ce205135a1b144c8e7357bf265da492488e65	common_voice_uz_39948155.mp3	84580111b9d53927eaf2798a64bed033cf158b06aa438b2867beb91492bca85a	— Bari ayol shunday deydi.		0	0					uz	
9f5c8680130e296ff7e9da346d33e8f62e65e4bce2d5abf1ae1a73340ddb6f2f25db03c7851bf6e33148f850ca5ce205135a1b144c8e7357bf265da492488e65	common_voice_uz_39948156.mp3	8efb5fa5bd307f53afeec84fea6402524e7ecc808037d49bb490611c90c6eefd	Daho ulug‘ shoirdan yorildi:		0	0					uz	
9f5c8680130e296ff7e9da346d33e8f62e65e4bce2d5abf1ae1a73340ddb6f2f25db03c7851bf6e33148f850ca5ce205135a1b144c8e7357bf265da492488e65	common_voice_uz_39948157.mp3	8b96f17568d572f10d9ae0a517bf6fc0562870d4aa735de08a7326afec21517c	Kecha O‘zbekistonda koronavirus statistikasi qanday o‘zgardi?		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955911.mp3	910a6a4c9c4f8be78546b2dc865a7a168babe0ef42d96cc1ab7eae7f5c5db3d8	Janubiy Koreyaning o‘limga hukm qilingan sobiq Prezidenti vafot etdi		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955912.mp3	8d94fef6b352fd203099dc1ffb0faaabd064b68c2ec403d1dcad4ec964efda2c	Qurilma miyaning ayrim hududlari faolligini kuzatadi.		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955913.mp3	8df0cdb5d496808130a137adda9d7bb4e1b2bc0515a5cd08c9452d79596943d0	— Umringni sahroda o‘tkazma.		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955914.mp3	91e42e8301d66c7fbd632a2c29ebe496e60de010f437a9801201e5a8c3604d8a	Onam bir nuqtadan ko‘z uzmay yotadi.		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955915.mp3	8f1f60cfcc4657bf36392794e39a96668bdde417f0a3e00f670f88d1a5a3af46	Lavozimidan olinishi kutilayotgan Hidoyatov ekoboshqarmani mashina bilan siyladi		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955916.mp3	9042b888fdc37c4b035856533fc49a7ea56ee38abe004c2a868fa3c6d01dca22	O‘zbekiston Prezidenti Ozarbayjon Bosh vazirining o‘rinbosarini qabul qildi		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955917.mp3	91a2f7f02d3f0f935074aa1cfa532eb1de1911762f5cc6de5a1b856e9347679d	Prezident qarori besh yildan beri Toshkent shahrida ijro etilmayapti		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955918.mp3	8fc71b89285b78fa0a60ae08396750dd14e27a5f84d338eeed4e6168a8c28e38	Mayli, sazasi o‘lmasin deb sartaroshning sovg‘asini oldim.		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955919.mp3	8c5a16278ca16ade12ee1ef259992aafce632c5bc7fdba976a1234c412ae557c	Ko‘p qavatli uyning yerto‘lasidan foydalanish tartibi belgilandi		0	0					uz	
8c99223af49a1defbd88f91943227ac062fe12e793846180fabf18f65651a6516587c29f885fda96cbb2df3ca5dc61b1a5c53b4ac9692d5308dfc8145da43449	common_voice_uz_39955920.mp3	8cebec926e06d3b8d92d86a31b31d2a17a5a51c99971bb0cb16a35d443db6b15	• Tuyaga aylansang ― minadilar, arava bo‘lsang ― yuklaydilar.		0	0					uz	
1d423c492c7be98c354fefd0d471c72a4205b3d4f4494d4715df72a6d82d08976673a5ef4a939c04d11be6b8d6f1fb98e863dd5054421adaf079131741bdd5f1	common_voice_uz_39964020.mp3	90f7884ac09ef5bd3b25ab0b43cf8b7e6ee5990cc3ea6c75f7d9109988595fa5	Bosh prokuror o‘lim jazosiga moratoriy kiritdi		0	0					uz	
1d423c492c7be98c354fefd0d471c72a4205b3d4f4494d4715df72a6d82d08976673a5ef4a939c04d11be6b8d6f1fb98e863dd5054421adaf079131741bdd5f1	common_voice_uz_39964021.mp3	8cd822d4d4ee2b422aef9fdd741b4cb9f7c1d31eb0d4a76f958eaaf5a91ab1a7	Oramizda "afg‘on" bo‘zbolalar bor!		0	0					uz	
1d423c492c7be98c354fefd0d471c72a4205b3d4f4494d4715df72a6d82d08976673a5ef4a939c04d11be6b8d6f1fb98e863dd5054421adaf079131741bdd5f1	common_voice_uz_39964022.mp3	8f912157fca181c6cedc86752553ed03f6a34146b31d0712f8db24c7fed540b7	• Yaxshi farzand ota uyini quradi.		0	0					uz	
1d423c492c7be98c354fefd0d471c72a4205b3d4f4494d4715df72a6d82d08976673a5ef4a939c04d11be6b8d6f1fb98e863dd5054421adaf079131741bdd5f1	common_voice_uz_39964023.mp3	8fa035806cc25b04c4266e2f4224cb5e1ddf690557ad3d21c29189ec07d7d8a3	• Katta kemani yasagan usta kosibning qanday qilib oyoq kiyim tikishiga lol qolar ekan.		0	0					uz	
1d423c492c7be98c354fefd0d471c72a4205b3d4f4494d4715df72a6d82d08976673a5ef4a939c04d11be6b8d6f1fb98e863dd5054421adaf079131741bdd5f1	common_voice_uz_39964024.mp3	87f1939071df8cdc9bf6868677bc91adf359024b00d56a3f78426be2a3b922e8	Denovda o‘qituvchi o‘z qo‘shnisini do‘pposladi		0	0					uz	
eefc7430170f9c18162182d938590c4224d1f02e269b6aa86d61975b0f6269fc8aed742ef8c3821ca1eb28c274724094cda4c5135e9a668139162ec6e9a0d76f	common_voice_uz_39993560.mp3	910a8875da636edd1cfad01dc1a235b1eb6b1097ba723083c5f2270a72898ebe	Qobuldagi prezident saroyida Qurbon hayiti kuni ham portlash ovozlari eshitildi		0	0	twenties	male_masculine	literary		uz	
eefc7430170f9c18162182d938590c4224d1f02e269b6aa86d61975b0f6269fc8aed742ef8c3821ca1eb28c274724094cda4c5135e9a668139162ec6e9a0d76f	common_voice_uz_39993563.mp3	8fd51833ec6db91d54a7a2a0e8fa377fbc04f2c23d3bcac482560c1db1d44e00	— Ha, tirikchilik.		0	0	twenties	male_masculine	literary		uz	
